3200.030920750878	300.0	2000.0	187.46621267817588	0	0.0	3200.030920750878	1	0	1	-1.4404174760054564
5200.0	2000.0	900.0000000000007	0.0	0	62.632063921867484	1100.000000000001	1	0	2	0.4358083801787507
6200.0	1000.0	3000.000000000002	0.0	0	459.82934057958664	3200.000000000002	1	0	0	0.3966718910772423
9493.104495599682	3000.0	577.5850548403512	0.0	0	0.0	1070.6895504400327	1	0	2	1.6449811162467385
10200.0	1000.0	2941.3791008800645	0.0	0	357.4204434989042	3141.3791008800654	1	0	0	-0.0035600107545297743
13273.113769842266	3000.0	760.9539540535723	0.0	0	0.0	1034.0677238958397	1	0	2	1.6487021694108401
14200.0	1000.0	2926.756346911611	0.0	0	373.79467677560206	3126.756346911614	1	0	0	-0.0016760873979057567
17262.01904849025	3000.0	758.5353935723355	0.0	0	0.0	1020.5544420625865	1	0	2	1.651031185759248
18200.0	1000.0	2914.352537213562	0.0	0	463.89167440708843	3114.3525372135628	1	0	0	-0.0002785941532123526
22281.088928647496	3000.0	200.0	522.5866220897083	0	0.0	1481.0889286474994	1	0	2	-1.5140986315955003
22494.113676893674	300.0	986.9752517538209	0.0	0	0.0	1481.0889286474994	1	0	1	-2.650693985858795
23200.0	1000.0	1281.0889286474942	0.0	0	24.569642083864892	1481.0889286474994	1	0	1	0.4538775092982181
24200.0	1000.0	1281.0889286474935	0.0	0	294.8874305069694	1481.088928647503	1	0	1	1.657850313624154
25200.0	1000.0	1281.0889286474935	0.0	0	652.1268373694948	1481.088928647503	1	0	1	1.657850313624154
26200.0	1000.0	1281.0889286474926	0.0	0	569.9293643509627	1481.0889286475067	1	0	1	1.657850313624154
27200.0	1000.0	1281.0889286474946	0.0	0	497.70732642822986	1481.0889286475067	1	0	1	1.6578503136241538
28328.866227468512	2000.0	1152.2227011789819	0.0	0	0.0	1481.088928647503	1	0	1	2.0044239039041263
29708.128203444972	2000.0	772.9607252025206	0.0	0	0.0	1481.088928647503	1	0	1	2.6975710844640717
30305.703782382367	1000.0	1175.385146265127	0.0	0	0.0	1481.0889286474994	1	0	1	0.9647031330642091
31292.832785572704	2000.0	1188.2561430747896	0.0	0	0.0	1481.0889286474994	1	0	1	2.0044239039041267
